Date,EmployeeID,Category,Amount,Merchant,Description
2025-08-17,EMP013,Software,4887.84,Atlassian,Software expense at Atlassian
2025-03-21,EMP088,Meals,338.02,Chipotle,Meals expense at Chipotle
2025-06-03,EMP079,IT Hardware,990.67,BestBuy,IT Hardware expense at BestBuy
2025-05-28,EMP116,IT Hardware,3666.8,Dell,IT Hardware expense at Dell
2025-05-09,EMP079,Meals,102.88,Panera,Meals expense at Panera
2025-06-21,EMP122,Travel,531.2,Lyft,Travel expense at Lyft
2025-03-06,EMP105,Software,3355.33,Salesforce,Software expense at Salesforce
2025-03-03,EMP039,Software,3069.77,Atlassian,Software expense at Atlassian
2025-02-04,EMP150,Software,2194.25,AWS,Software expense at AWS
2025-11-19,EMP089,Lodging,997.14,Marriott,Lodging expense at Marriott
2024-12-09,EMP021,Software,2339.09,Zoom,Software expense at Zoom
2025-06-04,EMP092,Office,884.86,Staples,Office expense at Staples
2025-09-12,EMP073,IT Hardware,3447.35,CDW,IT Hardware expense at CDW
2025-02-19,EMP095,Office,78.63,Office Depot,Office expense at Office Depot
2025-05-20,EMP109,IT Hardware,1472.71,Dell,IT Hardware expense at Dell
2025-04-28,EMP070,Meals,347.19,Chipotle,Meals expense at Chipotle
2025-07-05,EMP150,Travel,890.2,Hertz,Travel expense at Hertz
2025-02-09,EMP017,Office,416.88,Amazon Biz,Office expense at Amazon Biz
2025-10-26,EMP048,Lodging,2544.46,Holiday Inn,Lodging expense at Holiday Inn
2024-12-24,EMP008,Travel,231.11,Delta Air,Travel expense at Delta Air
2025-07-21,EMP065,Lodging,975.87,Airbnb,Lodging expense at Airbnb
2025-07-12,EMP067,Lodging,2151.3,Hyatt,Lodging expense at Hyatt
2025-04-18,EMP050,Travel,48.27,Amtrak,Travel expense at Amtrak
2025-08-27,EMP089,Meals,146.52,Chipotle,Meals expense at Chipotle
2025-05-01,EMP065,Meals,123.66,Starbucks,Meals expense at Starbucks
2025-09-13,EMP019,Meals,232.01,Chipotle,Meals expense at Chipotle
2024-12-11,EMP055,IT Hardware,285.96,Newegg,IT Hardware expense at Newegg
2025-02-24,EMP034,Travel,112.78,Uber,Travel expense at Uber
2025-07-13,EMP117,Lodging,1098.58,Marriott,Lodging expense at Marriott
2025-01-12,EMP045,Software,1823.12,AWS,Software expense at AWS
2025-08-07,EMP022,IT Hardware,2261.55,BestBuy,IT Hardware expense at BestBuy
2025-05-02,EMP117,IT Hardware,1345.27,Dell,IT Hardware expense at Dell
2025-03-17,EMP026,Software,1848.07,Zoom,Software expense at Zoom
2025-08-07,EMP072,Lodging,1622.26,Hilton,Lodging expense at Hilton
2025-04-14,EMP122,Travel,988.66,Lyft,Travel expense at Lyft
2025-03-19,EMP123,IT Hardware,1484.97,BestBuy,IT Hardware expense at BestBuy
2025-02-02,EMP077,Lodging,594.51,Hyatt,Lodging expense at Hyatt
2025-06-24,EMP139,Office,548.98,Staples,Office expense at Staples
2025-11-25,EMP103,Meals,125.92,Chipotle,Meals expense at Chipotle
2025-03-21,EMP110,Office,696.84,Amazon Biz,Office expense at Amazon Biz
2025-05-05,EMP057,IT Hardware,3646.55,Newegg,IT Hardware expense at Newegg
2025-10-23,EMP098,Travel,105.01,Delta Air,Travel expense at Delta Air
2025-06-01,EMP067,Meals,389.94,Dominos,Meals expense at Dominos
2025-08-03,EMP043,Software,3843.39,Slack,Software expense at Slack
2025-09-21,EMP095,IT Hardware,1706.68,CDW,IT Hardware expense at CDW
2025-08-04,EMP119,Travel,681.73,Hertz,Travel expense at Hertz
2024-12-01,EMP039,Lodging,1601.5,Hilton,Lodging expense at Hilton
2025-11-30,EMP025,Office,624.05,Amazon Biz,Office expense at Amazon Biz
2025-06-10,EMP116,Office,594.46,Staples,Office expense at Staples
2025-11-28,EMP106,Software,2373.51,Slack,Software expense at Slack
2024-12-11,EMP070,Travel,817.94,United,Travel expense at United
2024-12-24,EMP054,Software,4132.13,AWS,Software expense at AWS
2025-11-07,EMP141,Travel,220.43,Hertz,Travel expense at Hertz
2025-09-18,EMP056,Lodging,2651.15,Airbnb,Lodging expense at Airbnb
2025-06-09,EMP003,Travel,177.21,Hertz,Travel expense at Hertz
2025-03-25,EMP087,Meals,175.24,Starbucks,Meals expense at Starbucks
2025-08-17,EMP092,Lodging,2521.32,Hilton,Lodging expense at Hilton
2025-03-01,EMP144,Software,1653.96,Atlassian,Software expense at Atlassian
2025-09-21,EMP139,Travel,118.59,Hertz,Travel expense at Hertz
2025-02-18,EMP131,IT Hardware,2003.18,CDW,IT Hardware expense at CDW
2025-05-26,EMP078,Office,797.16,Amazon Biz,Office expense at Amazon Biz
2025-03-20,EMP007,Lodging,2659.83,Airbnb,Lodging expense at Airbnb
2025-05-13,EMP089,IT Hardware,2873.52,BestBuy,IT Hardware expense at BestBuy
2025-02-22,EMP081,Lodging,1748.13,Marriott,Lodging expense at Marriott
2025-10-05,EMP102,IT Hardware,129.85,Dell,IT Hardware expense at Dell
2025-08-15,EMP016,Meals,238.06,Starbucks,Meals expense at Starbucks
2025-02-10,EMP137,IT Hardware,2306.54,Newegg,IT Hardware expense at Newegg
2024-12-22,EMP014,Software,487.68,Atlassian,Software expense at Atlassian
2025-08-01,EMP084,Software,170.07,Atlassian,Software expense at Atlassian
2025-06-28,EMP069,Meals,186.25,Chipotle,Meals expense at Chipotle
2024-12-16,EMP111,Travel,1448.0,Hertz,Travel expense at Hertz
2025-06-04,EMP083,Meals,231.3,Starbucks,Meals expense at Starbucks
2025-02-19,EMP150,Office,989.03,Amazon Biz,Office expense at Amazon Biz
2025-07-23,EMP072,Lodging,356.81,Marriott,Lodging expense at Marriott
2025-06-08,EMP107,Meals,327.32,Ruths Chris,Meals expense at Ruths Chris
2025-11-01,EMP026,Travel,90.16,United,Travel expense at United
2025-03-27,EMP112,Office,57.69,Uline,Office expense at Uline
2024-12-09,EMP141,Meals,338.54,Local Diner,Meals expense at Local Diner
2025-10-06,EMP109,IT Hardware,1417.85,BestBuy,IT Hardware expense at BestBuy
2025-07-04,EMP028,Meals,363.42,Starbucks,Meals expense at Starbucks
2025-09-27,EMP066,IT Hardware,1506.7,CDW,IT Hardware expense at CDW
2025-04-01,EMP048,Lodging,1584.02,Hyatt,Lodging expense at Hyatt
2025-09-30,EMP050,IT Hardware,3331.48,Newegg,IT Hardware expense at Newegg
2025-08-11,EMP001,Travel,1033.1,United,Travel expense at United
2025-07-04,EMP116,Lodging,698.83,Airbnb,Lodging expense at Airbnb
2025-08-30,EMP133,Office,827.96,Staples,Office expense at Staples
2025-05-31,EMP116,Lodging,569.12,Hyatt,Lodging expense at Hyatt
2025-05-03,EMP111,Office,24.08,Amazon Biz,Office expense at Amazon Biz
2025-06-08,EMP057,Lodging,1356.82,Airbnb,Lodging expense at Airbnb
2025-11-18,EMP093,Lodging,1547.56,Hyatt,Lodging expense at Hyatt
2025-03-25,EMP144,Meals,311.68,Chipotle,Meals expense at Chipotle
2025-01-20,EMP072,Office,78.99,Staples,Office expense at Staples
2024-12-06,EMP070,Travel,812.78,Uber,Travel expense at Uber
2025-08-05,EMP127,IT Hardware,2697.6,Newegg,IT Hardware expense at Newegg
2025-04-10,EMP076,Meals,80.13,Local Diner,Meals expense at Local Diner
2025-04-19,EMP074,IT Hardware,3943.05,Dell,IT Hardware expense at Dell
2025-02-16,EMP096,Office,412.14,Uline,Office expense at Uline
2025-03-13,EMP026,Office,195.0,Uline,Office expense at Uline
2025-09-15,EMP127,Meals,79.71,Panera,Meals expense at Panera
2025-07-12,EMP143,Travel,605.04,Delta Air,Travel expense at Delta Air
2025-02-28,EMP109,IT Hardware,2884.4,CDW,IT Hardware expense at CDW
2025-10-03,EMP147,Software,4819.45,Zoom,Software expense at Zoom
2025-10-30,EMP109,Travel,1191.02,Uber,Travel expense at Uber
2025-11-12,EMP140,Meals,350.03,Panera,Meals expense at Panera
2025-07-16,EMP033,Office,761.81,Staples,Office expense at Staples
2025-05-16,EMP023,Meals,202.07,Local Diner,Meals expense at Local Diner
2024-12-11,EMP069,Office,418.75,Staples,Office expense at Staples
2025-11-13,EMP131,Travel,398.02,Hertz,Travel expense at Hertz
2025-11-08,EMP149,Meals,265.88,Chipotle,Meals expense at Chipotle
2025-11-19,EMP102,Travel,1091.31,Lyft,Travel expense at Lyft
2025-02-01,EMP066,Lodging,1128.69,Hyatt,Lodging expense at Hyatt
2025-01-22,EMP020,Meals,20.89,Local Diner,Meals expense at Local Diner
2025-04-18,EMP040,Travel,59.51,Hertz,Travel expense at Hertz
2025-03-21,EMP145,Lodging,2617.61,Hilton,Lodging expense at Hilton
2025-11-23,EMP044,Lodging,2438.46,Holiday Inn,Lodging expense at Holiday Inn
2025-01-25,EMP055,Office,912.49,Office Depot,Office expense at Office Depot
2025-11-20,EMP051,Meals,394.07,Ruths Chris,Meals expense at Ruths Chris
2025-02-09,EMP061,Office,819.05,Office Depot,Office expense at Office Depot
2025-03-20,EMP124,IT Hardware,3980.57,Dell,IT Hardware expense at Dell
2025-10-14,EMP064,Software,4944.21,Salesforce,Software expense at Salesforce
2025-08-25,EMP089,Software,4105.54,Zoom,Software expense at Zoom
2025-12-01,EMP089,IT Hardware,1317.27,Apple Store,IT Hardware expense at Apple Store
2024-12-18,EMP126,Meals,399.45,Starbucks,Meals expense at Starbucks
2025-01-09,EMP094,Office,891.68,Uline,Office expense at Uline
2025-02-14,EMP138,IT Hardware,676.31,CDW,IT Hardware expense at CDW
2025-07-23,EMP106,Travel,1383.66,Hertz,Travel expense at Hertz
2025-06-01,EMP073,IT Hardware,430.52,Apple Store,IT Hardware expense at Apple Store
2024-12-13,EMP004,IT Hardware,3420.28,CDW,IT Hardware expense at CDW
2025-01-06,EMP116,Software,1790.43,Salesforce,Software expense at Salesforce
2025-05-11,EMP022,Software,4872.59,Salesforce,Software expense at Salesforce
2025-06-07,EMP137,Travel,1084.14,Lyft,Travel expense at Lyft
2025-06-15,EMP072,Meals,230.87,Starbucks,Meals expense at Starbucks
2025-06-15,EMP045,Software,3587.31,Zoom,Software expense at Zoom
2025-04-21,EMP037,Lodging,2572.29,Holiday Inn,Lodging expense at Holiday Inn
2025-05-14,EMP149,Office,65.58,Office Depot,Office expense at Office Depot
2025-11-12,EMP112,Software,4511.69,Slack,Software expense at Slack
2025-08-04,EMP095,Software,3281.74,Atlassian,Software expense at Atlassian
2025-11-21,EMP016,Lodging,2188.03,Hyatt,Lodging expense at Hyatt
2025-02-09,EMP014,IT Hardware,2301.85,Newegg,IT Hardware expense at Newegg
2025-05-30,EMP042,Travel,650.04,United,Travel expense at United
2025-06-13,EMP130,Office,487.04,Uline,Office expense at Uline
2024-12-28,EMP127,Lodging,2513.98,Hilton,Lodging expense at Hilton
2025-05-22,EMP085,Travel,550.66,Uber,Travel expense at Uber
2025-07-13,EMP061,Travel,1325.77,United,Travel expense at United
2025-06-04,EMP107,Office,558.57,Staples,Office expense at Staples
2025-01-23,EMP071,Office,695.31,Staples,Office expense at Staples
2025-02-16,EMP016,Meals,166.87,Local Diner,Meals expense at Local Diner
2025-04-20,EMP017,Office,497.47,Uline,Office expense at Uline
2025-02-07,EMP091,IT Hardware,762.95,Dell,IT Hardware expense at Dell
2025-08-06,EMP059,Meals,143.98,Local Diner,Meals expense at Local Diner
2025-08-20,EMP055,Meals,159.77,Dominos,Meals expense at Dominos
2025-04-12,EMP025,Meals,40.89,Dominos,Meals expense at Dominos
2025-04-12,EMP031,Meals,131.08,Chipotle,Meals expense at Chipotle
2025-02-01,EMP094,Lodging,2509.03,Hilton,Lodging expense at Hilton
2025-09-26,EMP105,Meals,235.9,Ruths Chris,Meals expense at Ruths Chris
2025-08-24,EMP117,Office,244.43,Staples,Office expense at Staples
2025-01-31,EMP028,Office,531.3,Staples,Office expense at Staples
2025-02-16,EMP150,Lodging,1456.6,Hyatt,Lodging expense at Hyatt
2025-07-08,EMP038,Lodging,1149.39,Airbnb,Lodging expense at Airbnb
2025-01-10,EMP032,Software,3426.46,Slack,Software expense at Slack
2025-10-18,EMP029,Office,928.0,Uline,Office expense at Uline
2025-03-10,EMP014,Office,222.79,Staples,Office expense at Staples
2025-08-31,EMP054,Lodging,883.89,Marriott,Lodging expense at Marriott
2024-12-14,EMP105,Software,2811.86,Atlassian,Software expense at Atlassian
2025-01-31,EMP076,Lodging,1408.06,Airbnb,Lodging expense at Airbnb
2024-12-06,EMP065,Meals,29.75,Dominos,Meals expense at Dominos
2025-01-27,EMP150,Lodging,929.04,Hyatt,Lodging expense at Hyatt
2025-08-03,EMP044,IT Hardware,2046.67,CDW,IT Hardware expense at CDW
2025-11-14,EMP056,Lodging,2820.49,Marriott,Lodging expense at Marriott
2025-09-27,EMP104,Lodging,1644.62,Airbnb,Lodging expense at Airbnb
2025-07-08,EMP035,Office,707.28,Amazon Biz,Office expense at Amazon Biz
2025-02-18,EMP019,Software,3407.82,Atlassian,Software expense at Atlassian
2025-03-09,EMP023,Office,495.79,Uline,Office expense at Uline
2025-09-06,EMP096,Office,611.92,Staples,Office expense at Staples
2025-01-24,EMP002,Travel,1028.04,Uber,Travel expense at Uber
2025-03-05,EMP148,IT Hardware,2555.18,Dell,IT Hardware expense at Dell
2025-10-05,EMP011,Meals,303.4,Dominos,Meals expense at Dominos
2025-08-01,EMP013,IT Hardware,982.8,CDW,IT Hardware expense at CDW
2025-06-04,EMP056,Software,1642.13,Slack,Software expense at Slack
2025-02-07,EMP010,Lodging,2207.53,Holiday Inn,Lodging expense at Holiday Inn
2025-03-31,EMP027,Travel,1022.19,Uber,Travel expense at Uber
2025-08-19,EMP007,Office,707.37,Amazon Biz,Office expense at Amazon Biz
2025-04-12,EMP006,Lodging,412.5,Marriott,Lodging expense at Marriott
2025-07-22,EMP141,Lodging,2778.61,Holiday Inn,Lodging expense at Holiday Inn
2025-06-26,EMP140,IT Hardware,2902.43,Apple Store,IT Hardware expense at Apple Store
2025-12-01,EMP105,Travel,1025.4,United,Travel expense at United
2025-07-12,EMP148,Travel,716.47,Delta Air,Travel expense at Delta Air
2025-09-24,EMP018,Software,3327.26,AWS,Software expense at AWS
2025-08-16,EMP104,IT Hardware,3746.22,CDW,IT Hardware expense at CDW
2025-07-21,EMP017,IT Hardware,3980.51,Newegg,IT Hardware expense at Newegg
2025-10-08,EMP083,IT Hardware,2871.02,Apple Store,IT Hardware expense at Apple Store
2025-10-28,EMP122,Office,552.09,Amazon Biz,Office expense at Amazon Biz
2025-01-24,EMP098,Office,103.58,Office Depot,Office expense at Office Depot
2024-12-23,EMP135,Office,405.04,Staples,Office expense at Staples
2025-04-25,EMP064,IT Hardware,2337.04,Apple Store,IT Hardware expense at Apple Store
2025-10-18,EMP146,Meals,285.24,Chipotle,Meals expense at Chipotle
2025-08-08,EMP051,IT Hardware,1273.66,Apple Store,IT Hardware expense at Apple Store
2025-08-31,EMP121,Software,3016.32,AWS,Software expense at AWS
2024-12-04,EMP113,IT Hardware,630.14,CDW,IT Hardware expense at CDW
2025-09-21,EMP034,Lodging,2758.91,Airbnb,Lodging expense at Airbnb
2025-09-12,EMP111,Software,1834.65,Zoom,Software expense at Zoom
2025-11-02,EMP046,Meals,109.04,Panera,Meals expense at Panera
2025-09-11,EMP028,Travel,541.18,Hertz,Travel expense at Hertz
2025-01-05,EMP130,Meals,339.88,Chipotle,Meals expense at Chipotle
2025-01-02,EMP135,Meals,25.67,Starbucks,Meals expense at Starbucks
2025-06-16,EMP008,Meals,165.67,Starbucks,Meals expense at Starbucks
2025-07-02,EMP085,Software,1121.36,Atlassian,Software expense at Atlassian
2025-10-22,EMP093,Travel,56.16,Lyft,Travel expense at Lyft
2025-03-22,EMP136,Travel,1476.89,Delta Air,Travel expense at Delta Air
2025-07-03,EMP016,IT Hardware,3920.02,Dell,IT Hardware expense at Dell
2025-02-03,EMP092,Meals,193.17,Ruths Chris,Meals expense at Ruths Chris
2025-06-06,EMP033,Meals,61.85,Panera,Meals expense at Panera
2025-08-04,EMP058,Software,4995.52,AWS,Software expense at AWS
2025-10-13,EMP086,Meals,246.8,Starbucks,Meals expense at Starbucks
2025-01-17,EMP098,Lodging,1330.72,Hyatt,Lodging expense at Hyatt
2025-06-02,EMP081,IT Hardware,1663.25,CDW,IT Hardware expense at CDW
2025-05-23,EMP107,Software,2238.19,Zoom,Software expense at Zoom
2025-11-03,EMP107,Office,534.22,Amazon Biz,Office expense at Amazon Biz
2025-05-28,EMP091,Lodging,905.96,Hilton,Lodging expense at Hilton
2025-03-14,EMP129,IT Hardware,2252.25,Newegg,IT Hardware expense at Newegg
2025-04-16,EMP039,Office,384.77,Amazon Biz,Office expense at Amazon Biz
2025-10-11,EMP050,Software,2711.57,Zoom,Software expense at Zoom
2025-07-11,EMP049,Software,4953.61,Atlassian,Software expense at Atlassian
2025-10-16,EMP062,Meals,45.82,Starbucks,Meals expense at Starbucks
2025-05-02,EMP072,Travel,1011.58,Lyft,Travel expense at Lyft
2025-10-12,EMP015,IT Hardware,550.3,Dell,IT Hardware expense at Dell
2025-03-09,EMP036,Travel,281.2,Lyft,Travel expense at Lyft
2025-08-23,EMP135,IT Hardware,2337.31,BestBuy,IT Hardware expense at BestBuy
2025-10-24,EMP022,Office,511.47,Office Depot,Office expense at Office Depot
2025-10-31,EMP116,Office,787.61,Amazon Biz,Office expense at Amazon Biz
2025-03-14,EMP041,Office,22.74,Office Depot,Office expense at Office Depot
2025-09-07,EMP021,Software,4276.57,Zoom,Software expense at Zoom
2025-11-14,EMP015,IT Hardware,262.69,Newegg,IT Hardware expense at Newegg
2025-01-17,EMP016,Office,358.78,Amazon Biz,Office expense at Amazon Biz
2025-02-01,EMP092,IT Hardware,3213.26,Dell,IT Hardware expense at Dell
2025-05-25,EMP013,IT Hardware,3355.2,Newegg,IT Hardware expense at Newegg
2025-04-30,EMP040,Software,508.2,Slack,Software expense at Slack
2025-11-06,EMP020,Lodging,1007.53,Airbnb,Lodging expense at Airbnb
2025-03-20,EMP018,Meals,242.66,Starbucks,Meals expense at Starbucks
2025-10-07,EMP142,Travel,260.18,United,Travel expense at United
2025-08-08,EMP127,Meals,52.57,Local Diner,Meals expense at Local Diner
2025-11-15,EMP033,Software,4430.82,Atlassian,Software expense at Atlassian
2025-11-11,EMP106,Travel,1433.07,Delta Air,Travel expense at Delta Air
2025-09-11,EMP117,Lodging,1827.28,Hyatt,Lodging expense at Hyatt
2025-05-01,EMP118,Lodging,1925.25,Holiday Inn,Lodging expense at Holiday Inn
2025-05-08,EMP144,Travel,265.61,Hertz,Travel expense at Hertz
2025-07-26,EMP010,Office,752.37,Uline,Office expense at Uline
2025-07-19,EMP027,Software,1408.72,Salesforce,Software expense at Salesforce
2025-01-28,EMP142,Office,194.98,Uline,Office expense at Uline
2024-12-09,EMP049,Software,4829.44,Salesforce,Software expense at Salesforce
2025-09-28,EMP016,Lodging,1878.93,Marriott,Lodging expense at Marriott
2025-04-02,EMP123,Office,612.64,Staples,Office expense at Staples
2025-07-14,EMP053,Software,3219.23,Slack,Software expense at Slack
2025-03-12,EMP132,Software,3980.08,Slack,Software expense at Slack
2025-05-03,EMP089,Meals,399.28,Ruths Chris,Meals expense at Ruths Chris
2025-03-09,EMP076,Office,675.63,Office Depot,Office expense at Office Depot
2025-04-01,EMP027,IT Hardware,250.34,Apple Store,IT Hardware expense at Apple Store
2025-03-25,EMP031,Lodging,1764.98,Hilton,Lodging expense at Hilton
2025-08-20,EMP046,Meals,364.98,Panera,Meals expense at Panera
2025-11-03,EMP036,Software,1838.64,Salesforce,Software expense at Salesforce
2025-03-21,EMP078,IT Hardware,721.76,Apple Store,IT Hardware expense at Apple Store
2025-10-17,EMP134,Meals,348.35,Chipotle,Meals expense at Chipotle
2025-01-18,EMP130,Office,762.17,Staples,Office expense at Staples
2025-07-02,EMP007,Meals,339.08,Starbucks,Meals expense at Starbucks
2024-12-02,EMP109,IT Hardware,2228.84,Dell,IT Hardware expense at Dell
2025-05-04,EMP117,Software,2914.73,Slack,Software expense at Slack
2024-12-29,EMP127,Travel,601.66,Amtrak,Travel expense at Amtrak
2025-07-25,EMP091,Software,2967.05,Zoom,Software expense at Zoom
2025-08-10,EMP057,IT Hardware,1985.27,CDW,IT Hardware expense at CDW
2025-06-09,EMP137,Software,1221.24,Salesforce,Software expense at Salesforce
2025-06-27,EMP137,Software,4963.33,Atlassian,Software expense at Atlassian
2025-02-19,EMP130,Lodging,1216.47,Holiday Inn,Lodging expense at Holiday Inn
2025-11-28,EMP120,IT Hardware,3720.29,Dell,IT Hardware expense at Dell
2025-03-30,EMP116,Lodging,838.31,Marriott,Lodging expense at Marriott
2025-06-27,EMP085,Office,423.42,Amazon Biz,Office expense at Amazon Biz
2025-05-26,EMP043,Lodging,1972.24,Airbnb,Lodging expense at Airbnb
2024-12-01,EMP090,IT Hardware,1900.44,Apple Store,IT Hardware expense at Apple Store
2025-05-17,EMP034,Travel,434.81,Uber,Travel expense at Uber
2025-10-13,EMP112,Office,175.68,Office Depot,Office expense at Office Depot
2025-02-28,EMP035,Software,3364.71,Salesforce,Software expense at Salesforce
2025-02-15,EMP102,Office,43.58,Amazon Biz,Office expense at Amazon Biz
2025-05-02,EMP149,IT Hardware,2488.05,Apple Store,IT Hardware expense at Apple Store
2024-12-05,EMP141,Office,889.73,Uline,Office expense at Uline
2025-04-27,EMP084,IT Hardware,516.58,Newegg,IT Hardware expense at Newegg
